timestamp,symbol,action,price,quantity,rsi,ma50,ma200,volume,result1773512042,XLMUSDT,buy,0.164,1,26.31578947368513,0.1644,0.1640525,5227.0,1
1773516077,PAXUSDT,buy,0.9996,1,50.0,0.99952,0.999527,4467.9,1
1773516081,BCHSVUSDT,buy,58.9,1,71.18644067796615,55.9488,55.90615,1370.08409,1
1773516083,USDCUSDT,buy,0.9999,1,57.14285714285714,0.99982,0.9998345000000001,566462.0,1
1773516087,LINKUSDT,buy,9.03,1,75.0,9.017,9.01345,23.12,1
1773516090,WAVESUSDT,buy,1.076,1,90.37037037037044,1.01426,1.047175,98527.64,1
1773516093,BTTUSDT,buy,0.002777,1,64.86486486486488,0.0027336,0.0026351599999999997,93694360.0,1
1773516169,TRXUSDT,buy,0.2967,1,33.333333333334565,0.297684,0.29549749999999997,17599.8,1
1773516175,PAXUSDT,buy,0.9996,1,50.0,0.99952,0.999527,4467.9,1
1773516179,BCHSVUSDT,buy,58.9,1,71.18644067796615,55.9488,55.90615,1370.08409,1
1773516183,LINKUSDT,buy,9.03,1,75.0,9.017,9.01345,40.29,1
1773516185,WAVESUSDT,buy,1.076,1,90.37037037037044,1.01426,1.047175,98527.64,1
1773516188,BTTUSDT,buy,0.002777,1,64.86486486486488,0.0027336,0.0026351599999999997,93694360.0,1
1773516255,BTCUSDT,buy,70690.01,1,72.0780017170178,70638.0354,70744.582,2.66547,1
1773516257,ETHUSDT,buy,2077.45,1,68.10102899906471,2075.5836,2079.5378,282.9207,1
1773516269,TRXUSDT,buy,0.2967,1,33.333333333334565,0.297684,0.29549749999999997,22701.2,1
1773516275,PAXUSDT,buy,0.9996,1,50.0,0.99952,0.999527,4467.9,1
1773516279,BCHSVUSDT,buy,58.9,1,71.18644067796615,55.9488,55.90615,1370.08409,1
1773516284,WAVESUSDT,buy,1.076,1,90.37037037037044,1.01426,1.047175,98527.64,1
1773516286,BTTUSDT,buy,0.002777,1,64.86486486486488,0.0027336,0.0026351599999999997,93694360.0,1
1773519770,BTCUSDT,buy,70747.02,1,61.40445333230741,70661.68400000001,70727.7774,4.86771,1
1773519772,ETHUSDT,buy,2080.23,1,64.68781985670299,2076.4508,2078.393,241.1948,1
1773519789,PAXUSDT,buy,0.9996,1,50.0,0.99952,0.999527,4467.9,1
1773519793,BCHSVUSDT,buy,58.9,1,71.18644067796615,55.9488,55.90615,1370.08409,1
1773519797,LINKUSDT,buy,9.04,1,60.0,9.027199999999999,9.00945,132.13,1
1773521170,QTUMUSDT,buy,0.88,1,60.0,0.8787400000000001,0.88493,0.0,1
1773521181,PAXUSDT,buy,0.9996,1,50.0,0.99952,0.999527,4467.9,1
1773521185,BCHSVUSDT,buy,58.9,1,71.18644067796615,55.9488,55.90615,1370.08409,1
1773521191,WAVESUSDT,buy,1.076,1,90.37037037037044,1.01426,1.047175,98527.64,1
1773521193,BTTUSDT,buy,0.002777,1,64.86486486486488,0.0027336,0.0026351599999999997,93694360.0,1
1773521261,ETHUSDT,buy,2084.36,1,75.14749262536776,2077.055,2077.8746499999997,201.6305,1
1773521263,BNBUSDT,buy,654.27,1,57.6208178438651,653.4614,653.40055,16.256,1
1773521270,QTUMUSDT,buy,0.88,1,60.0,0.8787400000000001,0.88493,0.0,1
1773521272,ADAUSDT,buy,0.2597,1,56.52173913043447,0.259648,0.26114550000000003,186422.3,1
1773521279,TUSDUSDT,buy,0.9993,1,50.0,0.9993,0.9993835,154.0,1
1773521281,IOTAUSDT,buy,0.0633,1,71.42857142857086,0.063058,0.063176,37304.0,1
1773521285,XLMUSDT,buy,0.1642,1,61.111111111111626,0.16427,0.1639075,53583.0,1
1773521291,TRXUSDT,buy,0.2971,1,63.63636363636363,0.297258,0.295753,69108.6,1
1773521297,PAXUSDT,buy,0.9996,1,50.0,0.99952,0.999527,4467.9,1
1773521301,BCHSVUSDT,buy,58.9,1,71.18644067796615,55.9488,55.90615,1370.08409,1
1773521305,LINKUSDT,buy,9.04,1,50.0,9.027999999999999,9.00725,1005.86,1
1773521307,WAVESUSDT,buy,1.076,1,90.37037037037044,1.01426,1.047175,98527.64,1
1773521310,BTTUSDT,buy,0.002777,1,64.86486486486488,0.0027336,0.0026351599999999997,93694360.0,1
1773521315,ONGUSDT,buy,0.05945,1,54.83870967741965,0.0594452,0.05957415,921.0,1
1773521380,ETHUSDT,buy,2085.13,1,76.4829030006968,2077.0704,2077.8785000000003,954.0513,1
1773521389,XLMUSDT,buy,0.1641,1,58.8235294117648,0.164268,0.163907,65171.0,1
1773521393,TRXUSDT,buy,0.2971,1,63.63636363636363,0.297258,0.295753,85569.4,1
1773521399,PAXUSDT,buy,0.9996,1,50.0,0.99952,0.999527,4467.9,1
1773521403,BCHSVUSDT,buy,58.9,1,71.18644067796615,55.9488,55.90615,1370.08409,1
1773521407,LINKUSDT,buy,9.04,1,50.0,9.027999999999999,9.00685,418.05,1
1773521409,WAVESUSDT,buy,1.076,1,90.37037037037044,1.01426,1.047175,98527.64,1
1773521412,BTTUSDT,buy,0.002777,1,64.86486486486488,0.0027336,0.0026351599999999997,93694360.0,1
1773521417,ONGUSDT,buy,0.05945,1,50.0,0.059443600000000006,0.05957035,0.0,1
